Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Tschumperlé D., Fadili J., Bentolila Y.",Wire structure pattern extraction and tracking from X-ray images of composite mechanisms,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,1641055,2461,2466,,2,10.1109/CVPR.2006.335,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845563116&doi=10.1109%2fCVPR.2006.335&partnerID=40&md5=dec8b229794bd37e7f8f66032402ccc0,"GREYC IMAGE (CNRS UMR 6072), 5 Bd. Maréchal Juin, 14050 Caen Cedex, France; IFP, 1 et 4 rue de Bois-Préau, 92852 Rueil-Malmaison Cedex, France","Tschumperlé, D., GREYC IMAGE (CNRS UMR 6072), 5 Bd. Maréchal Juin, 14050 Caen Cedex, France; Fadili, J., GREYC IMAGE (CNRS UMR 6072), 5 Bd. Maréchal Juin, 14050 Caen Cedex, France; Bentolila, Y., IFP, 1 et 4 rue de Bois-Préau, 92852 Rueil-Malmaison Cedex, France",Conference Paper,Scopus,2-s2.0-33845563116
"Bauckhage C., Käster T., Tsotsos J.K.",Applying ensembles of multilinear classifiers in the frequency domain,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640746,95,102,,3,10.1109/CVPR.2006.59,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845564397&doi=10.1109%2fCVPR.2006.59&partnerID=40&md5=ccbabff3929e069544953d413c0265a8,"Deutsche Telekom Laboratories, 10587 Berlin, Germany; Centre for Vision Research, York University, Toronto, Ont. M3J1P3, Canada","Bauckhage, C., Deutsche Telekom Laboratories, 10587 Berlin, Germany; Käster, T., Centre for Vision Research, York University, Toronto, Ont. M3J1P3, Canada; Tsotsos, J.K., Centre for Vision Research, York University, Toronto, Ont. M3J1P3, Canada",Conference Paper,Scopus,2-s2.0-33845564397
"Taycher L., Shakhnarovich G., Demirdjian D., Darrell T.",Conditional random people: Tracking humans with CRFs and grid filters,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640763,222,229,,22,10.1109/CVPR.2006.83,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845583552&doi=10.1109%2fCVPR.2006.83&partnerID=40&md5=88d6e8bbfecf21b552c709fd3aa8f9c6,"Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Department of Computer Science, Brown University, Providence, RI 02912, United States","Taycher, L., Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Shakhnarovich, G., Department of Computer Science, Brown University, Providence, RI 02912, United States; Demirdjian, D., Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Darrell, T., Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, United States",Conference Paper,Scopus,2-s2.0-33845583552
"McHenry K., Ponce J.",A geodesic active contour framework for finding glass,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640865,1038,1044,,5,10.1109/CVPR.2006.28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845591068&doi=10.1109%2fCVPR.2006.28&partnerID=40&md5=26e2c1bb64389932c807ed8af43ea807,"Beckman Institute, University of Illinois, Urbana-Champaign, United States; Département d'Informatique, Ecole Normale Supérieure, Paris, France","McHenry, K., Beckman Institute, University of Illinois, Urbana-Champaign, United States; Ponce, J., Beckman Institute, University of Illinois, Urbana-Champaign, United States, Département d'Informatique, Ecole Normale Supérieure, Paris, France",Conference Paper,Scopus,2-s2.0-33845591068
"Atkinson G., Hancock E.",Polarization-based surface reconstruction via patch matching,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640797,495,502,,3,10.1109/CVPR.2006.226,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845571478&doi=10.1109%2fCVPR.2006.226&partnerID=40&md5=06b7d55b8c2dbd085f8116131efc8f88,"Department of Computer Science, University of York, York, YO10 5DD, United Kingdom","Atkinson, G., Department of Computer Science, University of York, York, YO10 5DD, United Kingdom; Hancock, E., Department of Computer Science, University of York, York, YO10 5DD, United Kingdom",Conference Paper,Scopus,2-s2.0-33845571478
"Chen H., Xu Z.J., Liu Z.Q., Zhu S.C.",Composite templates for cloth modeling and sketching,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640853,943,950,,46,10.1109/CVPR.2006.81,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845571970&doi=10.1109%2fCVPR.2006.81&partnerID=40&md5=88c8a233c96f184b165d2ab6d302d107,"Departments of Statistics and Computer Science, University of California, Los Angeles, United States","Chen, H., Departments of Statistics and Computer Science, University of California, Los Angeles, United States; Xu, Z.J., Departments of Statistics and Computer Science, University of California, Los Angeles, United States; Liu, Z.Q., Departments of Statistics and Computer Science, University of California, Los Angeles, United States; Zhu, S.C., Departments of Statistics and Computer Science, University of California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-33845571970
"Wang J., Sun J., Quan L., Tang X., Shum H.-Y.",Picture collage,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640779,347,354,,54,10.1109/CVPR.2006.224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845573249&doi=10.1109%2fCVPR.2006.224&partnerID=40&md5=240ccccfb01b3148b416cc2965099696,"Department of Computer Science, HKUST, Hong Kong; Microsoft Research Asia, Beijing, China","Wang, J., Department of Computer Science, HKUST, Hong Kong; Sun, J., Microsoft Research Asia, Beijing, China; Quan, L., Department of Computer Science, HKUST, Hong Kong; Tang, X., Microsoft Research Asia, Beijing, China; Shum, H.-Y., Microsoft Research Asia, Beijing, China",Conference Paper,Scopus,2-s2.0-33845573249
"Hornung A., Kobbelt L.",Hierarchical volumetric multi-view stereo reconstruction of manifold surfaces based on dual graph embedding,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640798,503,510,,51,10.1109/CVPR.2006.135,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845594771&doi=10.1109%2fCVPR.2006.135&partnerID=40&md5=035d464f4b59588eb3d6f7acfc127212,"Computer Graphics Group, RWTH Aachen University, Germany","Hornung, A., Computer Graphics Group, RWTH Aachen University, Germany; Kobbelt, L., Computer Graphics Group, RWTH Aachen University, Germany",Conference Paper,Scopus,2-s2.0-33845594771
"Grossmann E., Lee E.-J., Hislop P., Nistér D., Stewénius H.",Are two rotational flows sufficient to calibrate a smooth non-parametric sensor?,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640889,1222,1229,,5,10.1109/CVPR.2006.60,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845582283&doi=10.1109%2fCVPR.2006.60&partnerID=40&md5=3832a7e3a13add97d537962027142326,"Dept. IRO, U. de Montréal, Canada; Computer Science Dept., U. of Kentucky, United States; Dept. of Mathematics, U. of Kentucky, United States; Center for Visualization, U. of Kentucky, United States","Grossmann, E., Dept. IRO, U. de Montréal, Canada; Lee, E.-J., Computer Science Dept., U. of Kentucky, United States; Hislop, P., Dept. of Mathematics, U. of Kentucky, United States; Nistér, D., Center for Visualization, U. of Kentucky, United States; Stewénius, H., Center for Visualization, U. of Kentucky, United States",Conference Paper,Scopus,2-s2.0-33845582283
"Liebelt J., Xiao J., Yang J.",Robust AAM fitting by fusion of images and disparity data,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,1641058,2483,2490,,12,10.1109/CVPR.2006.255,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845597471&doi=10.1109%2fCVPR.2006.255&partnerID=40&md5=bf813ce9f0f4c79c400583fb4df84f28,"Interactive Systems Labs., Universitaet Karlsruhe (TH), 76131 Karlsruhe, Germany; Epson Palo Alto Laboratory, 3145 Porter Drive, Palo Alto, CA 94304, United States; School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States","Liebelt, J., Interactive Systems Labs., Universitaet Karlsruhe (TH), 76131 Karlsruhe, Germany; Xiao, J., Epson Palo Alto Laboratory, 3145 Porter Drive, Palo Alto, CA 94304, United States; Yang, J., School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States",Conference Paper,Scopus,2-s2.0-33845597471
"Rabinovich A., Lange T., Buhmann J.M., Belongie S.",Model order selection and cue combination for image segmentation,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640877,1130,1137,,21,10.1109/CVPR.2006.186,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845598103&doi=10.1109%2fCVPR.2006.186&partnerID=40&md5=1a8e03c1dad9f40ab42952248c8c4dae,"Department of Computer Science and Engineering, University of California, San Diego, San Diego, CA 92093, United States; Institute of Computational Science, ETH Zurich, CH-8050 Zurich, Switzerland","Rabinovich, A., Department of Computer Science and Engineering, University of California, San Diego, San Diego, CA 92093, United States; Lange, T., Institute of Computational Science, ETH Zurich, CH-8050 Zurich, Switzerland; Buhmann, J.M., Institute of Computational Science, ETH Zurich, CH-8050 Zurich, Switzerland; Belongie, S., Department of Computer Science and Engineering, University of California, San Diego, San Diego, CA 92093, United States",Conference Paper,Scopus,2-s2.0-33845598103
"Devernay F., Mateus D., Guilbert M.",Multi-camera scene flow by tracking 3-D points and surfels,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,1641023,2203,2212,,12,10.1109/CVPR.2006.194,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845562297&doi=10.1109%2fCVPR.2006.194&partnerID=40&md5=cf08630022c64672bf1dd001cb69ee22,"INRIA Rhône-Alpes, 38334 Saint Ismier Cedex, France","Devernay, F., INRIA Rhône-Alpes, 38334 Saint Ismier Cedex, France; Mateus, D., INRIA Rhône-Alpes, 38334 Saint Ismier Cedex, France; Guilbert, M., INRIA Rhône-Alpes, 38334 Saint Ismier Cedex, France",Conference Paper,Scopus,2-s2.0-33845562297
"Mutch J., Lowe D.G.","Multiclass object recognition with sparse, localized features",2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640736,11,18,,205,10.1109/CVPR.2006.200,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845569574&doi=10.1109%2fCVPR.2006.200&partnerID=40&md5=f0846adb77bbf9611fd448a0c1a5e53a,"Department of Computer Science, University of British Columbia, #201-2366 Main Mall, Vancouver, BC V6T 1Z4, Canada","Mutch, J., Department of Computer Science, University of British Columbia, #201-2366 Main Mall, Vancouver, BC V6T 1Z4, Canada; Lowe, D.G., Department of Computer Science, University of British Columbia, #201-2366 Main Mall, Vancouver, BC V6T 1Z4, Canada",Conference Paper,Scopus,2-s2.0-33845569574
"Gheissari N., Sebastian T.B., Tu P.H., Rittscher J., Hartley R.",Person reidentification using spatiotemporal appearance,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,1640938,1528,1535,,182,10.1109/CVPR.2006.223,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845584932&doi=10.1109%2fCVPR.2006.223&partnerID=40&md5=7d43778da9ac74c0f2d9130f2168a2b8,"National ICT, Canberra, Australia; GE Global Research, Niskayuna, NY, United States; Australian National University, Canberra, Australia","Gheissari, N., National ICT, Canberra, Australia; Sebastian, T.B., GE Global Research, Niskayuna, NY, United States; Tu, P.H., GE Global Research, Niskayuna, NY, United States; Rittscher, J., GE Global Research, Niskayuna, NY, United States; Hartley, R., Australian National University, Canberra, Australia",Conference Paper,Scopus,2-s2.0-33845584932
"Shi Y., Bobick A., Essa I.",Learning temporal sequence model from partially labeled data,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,1640951,1631,1638,,28,10.1109/CVPR.2006.174,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845574026&doi=10.1109%2fCVPR.2006.174&partnerID=40&md5=2effddac531d521b02dd12b90d02939a,"CPL, GVU, Georgia Institute of Technology, TSRB/85 5th Street NW, Atlanta, GA 30332, United States","Shi, Y., CPL, GVU, Georgia Institute of Technology, TSRB/85 5th Street NW, Atlanta, GA 30332, United States; Bobick, A., CPL, GVU, Georgia Institute of Technology, TSRB/85 5th Street NW, Atlanta, GA 30332, United States; Essa, I., CPL, GVU, Georgia Institute of Technology, TSRB/85 5th Street NW, Atlanta, GA 30332, United States",Conference Paper,Scopus,2-s2.0-33845574026
"Fidler S., Berginc G., Leonardis A.",Hierarchical statistical learning of generic parts of object structure,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,1640758,182,189,,21,10.1109/CVPR.2006.134,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845586499&doi=10.1109%2fCVPR.2006.134&partnerID=40&md5=2f8da821214316430de16611a8cef60d,"Faculty of Computer and Information Science, University of Ljubljana, Slovenia","Fidler, S., Faculty of Computer and Information Science, University of Ljubljana, Slovenia; Berginc, G., Faculty of Computer and Information Science, University of Ljubljana, Slovenia; Leonardis, A., Faculty of Computer and Information Science, University of Ljubljana, Slovenia",Conference Paper,Scopus,2-s2.0-33845586499
"Bosch A., Muñoz X., Oliver A., Martí J.",Modeling and classifying breast tissue density in mammograms,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,1640941,1552,1558,,37,10.1109/CVPR.2006.188,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750228430&doi=10.1109%2fCVPR.2006.188&partnerID=40&md5=bd5fafd39465fb7d7b8b69396f6d2d2e,"Computer Vision and Robotics Group, University of Girona, Campus Montilivi, Girona, Spain","Bosch, A., Computer Vision and Robotics Group, University of Girona, Campus Montilivi, Girona, Spain; Muñoz, X., Computer Vision and Robotics Group, University of Girona, Campus Montilivi, Girona, Spain; Oliver, A., Computer Vision and Robotics Group, University of Girona, Campus Montilivi, Girona, Spain; Martí, J., Computer Vision and Robotics Group, University of Girona, Campus Montilivi, Girona, Spain",Conference Paper,Scopus,2-s2.0-33750228430
"Rajwade A., Banerjee A., Rangarajan A.",A new method of probability density estimation with application to mutual information based image registration,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,1640968,1769,1776,,4,10.1109/CVPR.2006.206,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845584160&doi=10.1109%2fCVPR.2006.206&partnerID=40&md5=2820ac535eba271a458a833956217f12,"Department of CISE, University of Florida, United States","Rajwade, A., Department of CISE, University of Florida, United States; Banerjee, A., Department of CISE, University of Florida, United States; Rangarajan, A., Department of CISE, University of Florida, United States",Conference Paper,Scopus,2-s2.0-33845584160
"Fan W., Yeung D.-Y.",Locally linear models on face appearance manifolds with application to dual-subspace based classification,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,1640919,1384,1390,,37,10.1109/CVPR.2006.178,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845579537&doi=10.1109%2fCVPR.2006.178&partnerID=40&md5=88a6a0076d0795872956379a31ff9393,"Department of Computer Science, Hong Kong University of Science and Technology, Hong Kong","Fan, W., Department of Computer Science, Hong Kong University of Science and Technology, Hong Kong; Yeung, D.-Y., Department of Computer Science, Hong Kong University of Science and Technology, Hong Kong",Conference Paper,Scopus,2-s2.0-33845579537
