Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Hermans J., Bellemans J., Maes F., Vandermeulen D., Suetens P.",A statistical framework for the registration of 3D knee implant components to single-plane X-ray images,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563004,,,,,10.1109/CVPRW.2008.4563004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849154220&doi=10.1109%2fCVPRW.2008.4563004&partnerID=40&md5=44cce924ac5c8410f6b9121a8f63ad2c,"Faculties of Engineering and Medicine, Katholieke Universiteit Leuven, University Hospital Gasthuisberg, Herestraat 49, B-3000 Leuven, Belgium","Hermans, J., Faculties of Engineering and Medicine, Katholieke Universiteit Leuven, University Hospital Gasthuisberg, Herestraat 49, B-3000 Leuven, Belgium; Bellemans, J., Faculties of Engineering and Medicine, Katholieke Universiteit Leuven, University Hospital Gasthuisberg, Herestraat 49, B-3000 Leuven, Belgium; Maes, F., Faculties of Engineering and Medicine, Katholieke Universiteit Leuven, University Hospital Gasthuisberg, Herestraat 49, B-3000 Leuven, Belgium; Vandermeulen, D., Faculties of Engineering and Medicine, Katholieke Universiteit Leuven, University Hospital Gasthuisberg, Herestraat 49, B-3000 Leuven, Belgium; Suetens, P., Faculties of Engineering and Medicine, Katholieke Universiteit Leuven, University Hospital Gasthuisberg, Herestraat 49, B-3000 Leuven, Belgium",Conference Paper,Scopus,2-s2.0-51849154220
"Rocha A., Goldenstein S., Scheirer W., Boult T.",The Unseen Challenge data sets,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4562987,,,,,10.1109/CVPRW.2008.4562987,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849099846&doi=10.1109%2fCVPRW.2008.4562987&partnerID=40&md5=c742df37b66e434870feeb70fb77c438,"Institute of Computing, University of Campinas (Unicamp), CEP 13084-851, Campinas, SP, Brazil; Vision and Security Technology Lab., University of Colorado, CO 80933-7150, Colorado Springs, CO, United States","Rocha, A., Institute of Computing, University of Campinas (Unicamp), CEP 13084-851, Campinas, SP, Brazil; Goldenstein, S., Institute of Computing, University of Campinas (Unicamp), CEP 13084-851, Campinas, SP, Brazil; Scheirer, W., Vision and Security Technology Lab., University of Colorado, CO 80933-7150, Colorado Springs, CO, United States; Boult, T., Vision and Security Technology Lab., University of Colorado, CO 80933-7150, Colorado Springs, CO, United States",Conference Paper,Scopus,2-s2.0-51849099846
"Glowinski D., Camurri A., Volpe G., Dael N., Scherer K.",Technique for automatic emotion recognition by body gesture analysis,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563173,,,,3,10.1109/CVPRW.2008.4563173,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849085268&doi=10.1109%2fCVPRW.2008.4563173&partnerID=40&md5=6887001364c841adac5502023159b2a7,"Info Mus Lab. - Casa Paganini, University of Genoa, Piazza Santa Maria in Passione 34, 16123 - Genoa, Italy; Swiss Centre for Affective Sciences, University of Geneva, CISA, 7, rue des Battoirs, CH-1205 Geneva, Switzerland","Glowinski, D., Info Mus Lab. - Casa Paganini, University of Genoa, Piazza Santa Maria in Passione 34, 16123 - Genoa, Italy; Camurri, A., Info Mus Lab. - Casa Paganini, University of Genoa, Piazza Santa Maria in Passione 34, 16123 - Genoa, Italy; Volpe, G., Info Mus Lab. - Casa Paganini, University of Genoa, Piazza Santa Maria in Passione 34, 16123 - Genoa, Italy; Dael, N., Swiss Centre for Affective Sciences, University of Geneva, CISA, 7, rue des Battoirs, CH-1205 Geneva, Switzerland; Scherer, K., Swiss Centre for Affective Sciences, University of Geneva, CISA, 7, rue des Battoirs, CH-1205 Geneva, Switzerland",Conference Paper,Scopus,2-s2.0-51849085268
"Georg M., Souvenir R., Hope A., Pless R.",Manifold learning for 4D CT reconstruction of the lung,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563024,,,,4,10.1109/CVPRW.2008.4563024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849121503&doi=10.1109%2fCVPRW.2008.4563024&partnerID=40&md5=4e294e8cdc4b7872735f1705a972bcad,"Washington University in St. Louis, Saint Louis, MO 63130, United States; UNC Charlotte, Charlotte, NC 28223, United States; University of Toronto, Toronto, ON M5G 2M9, Canada","Georg, M., Washington University in St. Louis, Saint Louis, MO 63130, United States; Souvenir, R., UNC Charlotte, Charlotte, NC 28223, United States; Hope, A., University of Toronto, Toronto, ON M5G 2M9, Canada; Pless, R., Washington University in St. Louis, Saint Louis, MO 63130, United States",Conference Paper,Scopus,2-s2.0-51849121503
"Pundlik S.J., Woodard D.L., Birchfield S.T.",Non-ideal iris segmentation using graph cuts,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563108,,,,1,10.1109/CVPRW.2008.4563108,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849120275&doi=10.1109%2fCVPRW.2008.4563108&partnerID=40&md5=f9110e54674ca7902043e1aa41d47ae9,"Electrical and Computer Engineering Department, Clemson University, Clemson, SC 29634, United States; Image and Video Analysis Lab., School of Computing, Clemson University, Clemson, SC 29634, United States","Pundlik, S.J., Electrical and Computer Engineering Department, Clemson University, Clemson, SC 29634, United States; Woodard, D.L., Image and Video Analysis Lab., School of Computing, Clemson University, Clemson, SC 29634, United States; Birchfield, S.T., Electrical and Computer Engineering Department, Clemson University, Clemson, SC 29634, United States",Conference Paper,Scopus,2-s2.0-51849120275
"Yu S.X., Zhang H., Malik J.",Inferring spatial layout from a single image via depth-ordered grouping,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4562977,,,,1,10.1109/CVPRW.2008.4562977,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849091871&doi=10.1109%2fCVPRW.2008.4562977&partnerID=40&md5=186223a9dff1c2c96ba4a96b364f6eeb,"Computer Science Department, Boston College, Chestnut Hill, MA 02467, United States; Computer Science Division, University of California, Berkeley, CA 94720, United States","Yu, S.X., Computer Science Department, Boston College, Chestnut Hill, MA 02467, United States; Zhang, H., Computer Science Division, University of California, Berkeley, CA 94720, United States; Malik, J., Computer Science Division, University of California, Berkeley, CA 94720, United States",Conference Paper,Scopus,2-s2.0-51849091871
"Hung H., Huang Y., Yeo C., Gatica-Perez D.",Associating audio-visual activity cues in a dominance estimation framework,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563178,,,,,10.1109/CVPRW.2008.4563178,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849100406&doi=10.1109%2fCVPRW.2008.4563178&partnerID=40&md5=b5509c12bd855352501a3749591d27a4,"IDIAP Research Institute, Martigny, Switzerland; University of California, Berkeley, United States; International Computer Science Institute (ICSI), Berkeley, United States; Ecole Polytechnique Federale de Lausanne (EPFL), Switzerland","Hung, H., IDIAP Research Institute, Martigny, Switzerland; Huang, Y., University of California, Berkeley, United States, International Computer Science Institute (ICSI), Berkeley, United States; Yeo, C., International Computer Science Institute (ICSI), Berkeley, United States; Gatica-Perez, D., IDIAP Research Institute, Martigny, Switzerland, Ecole Polytechnique Federale de Lausanne (EPFL), Switzerland",Conference Paper,Scopus,2-s2.0-51849100406
"Chang H., Koschan A., Abidi M., Kong S.G., Won C.-H.",Multispectral visible and infrared imaging for face recognition,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563054,,,,1,10.1109/CVPRW.2008.4563054,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849106845&doi=10.1109%2fCVPRW.2008.4563054&partnerID=40&md5=8d98e2bd569d0504822e47f53a72e0af,"University of Tennessee, Knoxville, TN 37996, United States; Temple University, Philadelphia, PA 19122, United States","Chang, H., University of Tennessee, Knoxville, TN 37996, United States; Koschan, A., University of Tennessee, Knoxville, TN 37996, United States; Abidi, M., University of Tennessee, Knoxville, TN 37996, United States; Kong, S.G., Temple University, Philadelphia, PA 19122, United States; Won, C.-H., Temple University, Philadelphia, PA 19122, United States",Conference Paper,Scopus,2-s2.0-51849106845
"Chin T.-J., Goh H., Lim J.-H.",Boosting descriptors condensed from video sequences for place recognition,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563141,,,,1,10.1109/CVPRW.2008.4563141,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849106116&doi=10.1109%2fCVPRW.2008.4563141&partnerID=40&md5=9ba21fdb24431d2d7c8a93dc8d4e2498,"Institute for Infocomm Research, 21 Heng Mui Keng Terrace, Singapore 119613, Singapore","Chin, T.-J., Institute for Infocomm Research, 21 Heng Mui Keng Terrace, Singapore 119613, Singapore; Goh, H., Institute for Infocomm Research, 21 Heng Mui Keng Terrace, Singapore 119613, Singapore; Lim, J.-H., Institute for Infocomm Research, 21 Heng Mui Keng Terrace, Singapore 119613, Singapore",Conference Paper,Scopus,2-s2.0-51849106116
"Gumundsson S.A., Larsen R., Aanæs H., Pardàs M., Casas J.R.",TOF imaging in Smart room environments towards improved people tracking,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563154,,,,2,10.1109/CVPRW.2008.4563154,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849151711&doi=10.1109%2fCVPRW.2008.4563154&partnerID=40&md5=6b87889f04ed86f0f9988ead15674b7e,"Technical University of Denmark, Informatics and Mathematical Modelling, Richard Petersens Plads, Building 321, 2800 Kgs., Lyngby, Denmark; Technical University of Catalonia (UPC), Department of Signal Theory and Communications, Jordi Girona 1-3, Edifici D5, 08034 Barcelona, Spain","Gumundsson, S.A., Technical University of Denmark, Informatics and Mathematical Modelling, Richard Petersens Plads, Building 321, 2800 Kgs., Lyngby, Denmark; Larsen, R., Technical University of Denmark, Informatics and Mathematical Modelling, Richard Petersens Plads, Building 321, 2800 Kgs., Lyngby, Denmark; Aanæs, H., Technical University of Denmark, Informatics and Mathematical Modelling, Richard Petersens Plads, Building 321, 2800 Kgs., Lyngby, Denmark; Pardàs, M., Technical University of Catalonia (UPC), Department of Signal Theory and Communications, Jordi Girona 1-3, Edifici D5, 08034 Barcelona, Spain; Casas, J.R., Technical University of Catalonia (UPC), Department of Signal Theory and Communications, Jordi Girona 1-3, Edifici D5, 08034 Barcelona, Spain",Conference Paper,Scopus,2-s2.0-51849151711
"Kolb A., Barth E., Koch R.",ToF-sensors: New dimensions for realism and interactivity,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563159,,,,2,10.1109/CVPRW.2008.4563159,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849091082&doi=10.1109%2fCVPRW.2008.4563159&partnerID=40&md5=0d18a2a43026821f1c3c6019c0353222,"Computer Graphics Group, Center for Sensor Systems (ZESS), University of Siegen, Germany; Institute for Neuro- and Bioinformatics, University of Luebeck, Germany; Institute of Computer Science, Christian-Albrechts-University, Kiel, Germany","Kolb, A., Computer Graphics Group, Center for Sensor Systems (ZESS), University of Siegen, Germany; Barth, E., Institute for Neuro- and Bioinformatics, University of Luebeck, Germany; Koch, R., Institute of Computer Science, Christian-Albrechts-University, Kiel, Germany",Conference Paper,Scopus,2-s2.0-51849091082
"Xu H., Veldhuis R.N.J., Kevenaar T.A.M., Akkermans A.H.M., Bazen A.M.",Spectral minutiae: A fixed-length representation of a minutiae set,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563120,,,,1,10.1109/CVPRW.2008.4563120,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849141886&doi=10.1109%2fCVPRW.2008.4563120&partnerID=40&md5=d305a504f373263a8a6746a2e15173ad,"University of Twente, Department of Electrical Engineering, P. O. Box 217, 7500 AE Enschede, Netherlands; Philips Research Laboratories, Prof. Holstlaan 4, 5656 AA Eindhoven, Netherlands; Uniqkey Biometrics, Graafvorkhoek 22, 7546 KK Enschede, Netherlands","Xu, H., University of Twente, Department of Electrical Engineering, P. O. Box 217, 7500 AE Enschede, Netherlands; Veldhuis, R.N.J., University of Twente, Department of Electrical Engineering, P. O. Box 217, 7500 AE Enschede, Netherlands; Kevenaar, T.A.M., Philips Research Laboratories, Prof. Holstlaan 4, 5656 AA Eindhoven, Netherlands; Akkermans, A.H.M., Philips Research Laboratories, Prof. Holstlaan 4, 5656 AA Eindhoven, Netherlands; Bazen, A.M., Uniqkey Biometrics, Graafvorkhoek 22, 7546 KK Enschede, Netherlands",Conference Paper,Scopus,2-s2.0-51849141886
"Rother D., Williams L., Sapiro G.",Super-resolution texturing for online virtual globes,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4562961,,,,,10.1109/CVPRW.2008.4562961,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849100750&doi=10.1109%2fCVPRW.2008.4562961&partnerID=40&md5=1a44793929022561bd8f30bff21e4e84,"University of Minnesota; Google, Inc.","Rother, D., University of Minnesota; Williams, L., Google, Inc.; Sapiro, G., University of Minnesota",Conference Paper,Scopus,2-s2.0-51849100750
"Beymer D., Syeda-Mahmood T., Wang F.",Exploiting spatio-temporal information for view recognition in cardiac echo videos,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563008,,,,,10.1109/CVPRW.2008.4563008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849121969&doi=10.1109%2fCVPRW.2008.4563008&partnerID=40&md5=a66026563aab3d6bdb691b9c19286e9d,"IBM Almaden Research Center, 650 Harry Road, San Jose, CA 95129, United States","Beymer, D., IBM Almaden Research Center, 650 Harry Road, San Jose, CA 95129, United States; Syeda-Mahmood, T., IBM Almaden Research Center, 650 Harry Road, San Jose, CA 95129, United States; Wang, F., IBM Almaden Research Center, 650 Harry Road, San Jose, CA 95129, United States",Conference Paper,Scopus,2-s2.0-51849121969
"Apewokin S., Valentine B., Bales R., Wills L., Wills S.",Tracking multiple pedestrians in real-time using kinematics,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563149,,,,,10.1109/CVPRW.2008.4563149,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849153836&doi=10.1109%2fCVPRW.2008.4563149&partnerID=40&md5=a97af9d423a5bfea1ba493c648bc80e6,"School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, United States","Apewokin, S., School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Valentine, B., School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Bales, R., School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Wills, L., School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Wills, S., School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, United States",Conference Paper,Scopus,2-s2.0-51849153836
"Villegas M., Paredes R., Juan A., Vidal E.",Face verification on color images using local features,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563123,,,,1,10.1109/CVPRW.2008.4563123,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849126546&doi=10.1109%2fCVPRW.2008.4563123&partnerID=40&md5=634ccc5cccac4fe42a0cff095ff422a5,"Universidad Politécnica de Valencia, Institute Tecnológico de Informática, Camino de Vera s/n, 46022 Valencia, Spain","Villegas, M., Universidad Politécnica de Valencia, Institute Tecnológico de Informática, Camino de Vera s/n, 46022 Valencia, Spain; Paredes, R., Universidad Politécnica de Valencia, Institute Tecnológico de Informática, Camino de Vera s/n, 46022 Valencia, Spain; Juan, A., Universidad Politécnica de Valencia, Institute Tecnológico de Informática, Camino de Vera s/n, 46022 Valencia, Spain; Vidal, E., Universidad Politécnica de Valencia, Institute Tecnológico de Informática, Camino de Vera s/n, 46022 Valencia, Spain",Conference Paper,Scopus,2-s2.0-51849126546
"Leykin A., Hammoud R.",Real-time estimation of human attention field in LWIR and color surveillance videos,2008,"2008 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops",,,4563059,,,,1,10.1109/CVPRW.2008.4563059,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849124557&doi=10.1109%2fCVPRW.2008.4563059&partnerID=40&md5=84eb1e82efe1b5083fdc205e4f30d299,"Indiana University, Department of Computer Science, Bloomington, IN, United States; Delphi Corporation, Delphi Electronics, Safety World Headquarters, IN, United States","Leykin, A., Indiana University, Department of Computer Science, Bloomington, IN, United States; Hammoud, R., Delphi Corporation, Delphi Electronics, Safety World Headquarters, IN, United States",Conference Paper,Scopus,2-s2.0-51849124557
